"id","title","up_name","mid","url","bfl","plsl","dt","length","dmsl","tags","comments","yn","created","modified"
769,[完结]尚学堂高淇21版java300集_IDEA 、 eclipse 双平台,要宠你上天,297505826,https://www.bilibili.com/video/BV15Z4y137pX,3960,7,"2020-12-24 22:09:13","4794:15",3,程序员|知识分享官|JAVA|视频教程|尚学堂编程javajava教野生技术协会|JAVA基础|创作灵感|百战程序员|JAVA编程|打卡挑战,"",1,"2021-02-09 10:08:14.0",
770,计算机二级考试题目word\excel\ppt视频讲解,要宠你上天,297505826,https://www.bilibili.com/video/BV1TT4y1N7WG,1234,0,"2021-02-06 15:05:49","533:38",0,计算机|考试|野生技术协会|IT|大学|计算机二级|PPT|word|Excel,"",1,"2021-02-09 10:08:15.0",
771,最新前端Vue Vuejs精讲教程_学VUE这一个就够了,要宠你上天,297505826,https://www.bilibili.com/video/BV1jK411V7aH,682,1,"2020-11-21 17:49:32","397:10",0,计算机|编程|程序员|野生技术协会|知识分享官|VUE|WEB前端|bilibili新星计划|11月打卡挑战W3,"",1,"2021-02-09 10:08:16.0",
772,尚学堂29980元java就业班全套视频-建议三联,要宠你上天,297505826,https://www.bilibili.com/video/BV1fK4y1H7pa,1117,7,"2021-01-31 15:24:07","493:22",0,计算机|编程|程序员|野生技术协会|知识分享官|IT|JAVA|JAVAWEB|JAVA基础|JAVA编程|打卡挑战,"",1,"2021-02-09 10:08:17.0",
773,尚学堂百战程序员C语言7天零基础快速入门教程-建议三联,要宠你上天,297505826,https://www.bilibili.com/video/BV11X4y1N7Ze,1393,4,"2021-02-06 17:43:26","1177:11",0,计算机|编程|程序员|野生技术协会|C|编程语言|IT|C语言|C语言教程|编程学习,"",1,"2021-02-09 10:08:18.0",
774,python爬虫教程_两周搞定python分布式爬虫,要宠你上天,297505826,https://www.bilibili.com/video/BV1by4y1r7sz,438,0,"2020-10-24 15:55:24","1530:22",2,编程|程序员|野生技术协会|知识分享官|PYTHON|IT|爬虫|网络爬虫|PYTHON教程|PYTHON爬虫|PYTHON3|十月打卡挑战W4,"",1,"2021-02-09 10:08:18.0",
775,"3天搞定ELK技术栈_ElasticSearch_微服务架构从入门到入土",要宠你上天,297505826,https://www.bilibili.com/video/BV1yt4y1e75T,892,3,"2020-11-21 13:41:33","802:57",1,计算机|编程|程序员|野生技术协会|知识分享官|JAVA|ELK技术栈|微服务|ELK|ElasticSearch|bilibili新星计划|11月打卡挑战W3,"",1,"2021-02-09 10:08:19.0",
776,GO语言_区块链GO语言全套教程_尚学堂百战程序员,要宠你上天,297505826,https://www.bilibili.com/video/BV1tZ4y1V7Tn,1438,1,"2020-10-26 15:48:02","1680:35",2,编程|程序员|2020秋季新番/国创创作挑战-全能赛道|编程语言|IT|GO|十月打卡挑战W5|比特币|GO语言|GOLANG|区块链|以太坊,"",1,"2021-02-09 10:08:20.0",
777,微信小程序_两周搞定安心食疗项目_尚学堂百战程序员,要宠你上天,297505826,https://www.bilibili.com/video/BV1Ji4y1773y,994,7,"2020-10-26 15:52:36","1146:23",3,编程|程序员|IT|编程语言|小程序|微信|前端|微信小程序|WEB前端,"",1,"2021-02-09 10:08:21.0",
778,java编程规范|阿里巴巴编程规范|2020年最新java编程规范,要宠你上天,297505826,https://www.bilibili.com/video/BV1c54y1r7ot,616,1,"2020-10-28 09:00:42","220:14",3,计算机|编程|程序员|野生技术协会|编程语言|IT|十月打卡挑战W5|java编程规约|java编程规范|阿里巴巴,"",1,"2021-02-09 10:08:21.0",
779,"21980元尚学堂2021版前端就业班全套视频—三联关注再看",要宠你上天,297505826,https://www.bilibili.com/video/BV1py4y1Y7nb,1582,11,"2021-02-04 22:01:45","7079:49",0,编程|程序员|野生技术协会|HTML|IT|前端|WEB|微信小程序|WEB前端,"",1,"2021-02-09 10:08:22.0",
780,尚学堂_AI人工智能必备数学知识讲解_百战程序员,要宠你上天,297505826,https://www.bilibili.com/video/BV1JT4y1F7NQ,1058,6,"2020-10-22 11:40:51","512:14",1,人工智能|编程|程序员|野生技术协会|技术宅|公开课|知识分享官|AI|数学|尚学堂|百战程序员,"",1,"2021-02-09 10:08:23.0",
781,计算机二级 office精讲,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1Z4411w7dc,644607,1102,"2019-07-04 11:14:21","1330:46",30802,计算机|OFFICE|二级|计算机二级|计算机等级考试|MSOFFICE,UP主推荐的备考方法：一个月刷完视频，然后买一套题库刷题，到考试前每天刷一套，考试前半个月开始刷软件的模拟考场。（题库UP主买的是未来教育的题库）|2020年三月考试加油|2020三月份二级打卡,1,"2021-02-09 10:08:25.0",
782,计算机二级 公共基础,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1hx411R7qp,229155,544,"2019-06-30 16:43:09","1158:34",17057,计算机二级|视频教程|OFFICE|二级|公共基础|计算机等级考试,希望点进这个视频的人能花几秒钟看看这条评论；说实话，很喜欢这个老师的讲课风格，感觉贺斌老师讲的非常生动，容易理解接受，不仅告诉我们理解的诀窍（捷径），他讲每一点都很详细，基本原理没哪一次说因为太抽象就强硬记住结果，虽然有些地方讲的很复杂，但全程没有含糊不清的地方，确实听了后真的就能懂了。我想，贺斌老师这就叫做“认真”和“用心”吧，我花了三天，对着高教出版社的教程学习完了这门课程，中间有跳过（重复，简单的例题就跳过几分钟），速度也不算快。我不是学计算机的，学物理的，但是对计算机也很感兴趣，MS-Office上学期过了，这学期报了C和网络技术；我说这么多，可能没什么意义，也许你们会说我这是废话，但是我真正想表达的是：看完了最后一集我觉得欠贺斌老师一张票，有人可能看到这句会骂我假心假意，说实话我也不可能现在再到233上买这个课，这是个很好的课，我希望每一个点进来的人都能坚持把这个看完，多鼓励鼓励贺斌老师，多给老师一点掌声，我想对贺斌老师说：“贺斌老师，你讲的课很棒，我受益匪浅，谢谢你！”|计算机二级的公共基础部分变化基本不大，所以依然可以看这一版视频|加油2020年3月的计算机考试~,1,"2021-02-09 10:08:26.0",
783,翁恺  Java程序设计,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1DJ411B7cG,182923,194,"2019-12-01 11:12:07","957:45",3467,程序员|视频教程|JAVA|JAVA学习视频|JAVA新手教学|JAVA教程,嘿嘿[doge]收藏夹里吃灰吧|我学C的时候就是你，学Java还是你。[笑哭]|贼喜欢这个老师,1,"2021-02-09 10:08:27.0",
784,浙江大学 C++ 翁恺老师,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1dE41167hJ,57533,52,"2019-10-21 15:43:02","712:58",339,公开课|学习|浙江大学|浙大|翁恺,"面向过程，面向对象，面向监狱。|我就是看翁恺老师的视频自学的c程基础[支持]|P35 是拷贝构造2  接P27，
一共41节 40P
少一节 异常的基本概念。",1,"2021-02-09 10:08:29.0",
785,国 家 级 演 技,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1pg4y1v78z,382007,421,"2020-06-28 17:58:58","15:43",1684,经典|金士杰|李幼斌|李雪健|演技|游本昌|张丰毅|演技炸裂|国家级,"金士杰《剩者为王》
游本昌《李献计历险记》
李幼斌 陈瑾《横空出世》
李雪健 李幼斌《横空出世》
李雪健 《焦裕禄》
李雪健 张丰毅《荆轲刺秦王》
 
 
 
 
 
五小时，三百播放，五六个评论，1.7W的粉丝，你品，[热词系列_你细品]|游老爷子那个，是真的感动，那种情感，含泪而笑给我的感触是最深的|咱老李可是十里八乡的俊后生，老李果然没胡说，",1,"2021-02-09 10:08:29.0",
786,计算机四级 网络工程师 （二） 计算机网络篇,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1YJ41197GV,33824,51,"2019-11-24 10:33:34","1557:40",270,计算机|考试|技术宅|课程|软件|视频教程|学习|网络技术|线上课堂|计算机网络,"收藏，退出，以后再看[微笑][奸笑]|四级已过，感谢。
当年考三级也是看233过的|2k多收藏，点赞200多，你们是魔鬼吗？",1,"2021-02-09 10:08:30.0",
787,【B站第一人！】用Excel写俄罗斯方块,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1E7411S7t8,210832,466,"2020-03-31 11:00:25","03:58",210,编程|技术宅|知识分享官|俄罗斯方块|制作过程|EXCEL,我们用的是一个软件吗（战术后仰）|这就起传说中的VBA大佬？[滑稽]|众所周知，excel是一款优秀的编译器[吃瓜],1,"2021-02-09 10:08:31.0",
788,计算机四级 网络工程师 （一）操作系统篇,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1PJ411o7nW,32262,45,"2019-11-24 07:36:27","1421:02",763,计算机|操作系统|计算机网络,很死的知识点，四级背未来教育题库就行，都是原题，很容易过的其实这玩意考了没什么用，建议考软考网络工程师，或者思科ccnp，华为hcnp现在好像改名了，反正就是中级网工，四级连入门都没达到|目录太含糊。不能直接分辨每一节的内容。|进我的收藏夹吃灰吧,1,"2021-02-09 10:08:32.0",
789,C语言入门 浙江大学 翁恺,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1vE411C7iQ,17663,21,"2019-10-16 23:36:38","1126:58",68,计算机|程序员|考试|C语言|C|编程入门|教程|C语言教程|计算机科学|浙江大学,"",1,"2021-02-09 10:08:34.0",
790,【Excel的正确打开方式】Excel写个贪吃蛇，上班又可以偷玩游戏了,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1RA411b7em,7155,38,"2020-04-26 11:30:28","03:17",14,技术宅|游戏|贪吃蛇|制作过程|EXCEL|经验分享|VBA|bilibili新星计划,BGM好评,1,"2021-02-09 10:08:35.0",
791,【Excel】一期简陋的俄罗斯方块教学视频,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1cZ4y1x7mr,4360,19,"2020-04-07 08:01:42","03:33",6,知识分享官|俄罗斯方块|学习|视频教程|VBA|VB|EXCEL,"",1,"2021-02-09 10:08:36.0",
792,【科普】王者荣耀觉悟AI为什么这么强,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1qT4y137Kz,2823,23,"2020-05-04 18:52:52","06:07",12,人工智能|科学|王者荣耀|电子竞技|知识分享官|AI|论文|觉悟|计算,"",1,"2021-02-09 10:08:37.0",
793,【黑人抬棺】当我用任务管理器播放黑人抬棺，非常专业,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1ZT4y1G7SH,1398,11,"2020-04-20 11:01:18","01:30",7,黑人抬棺|万恶之源|电脑|鬼畜|数码|WINDOWS|魔性|黑人小哥|黑人|专业团队|全能打卡挑战,"",1,"2021-02-09 10:08:38.0",
794,【BadApple】当我在任务管理器中播放BadApple……,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1kA411b7nK,995,8,"2020-04-18 09:31:11","03:56",8,编程|野生技术协会|技术宅|数码|BADAPPLE|WINDOWS|有屏幕的地方就有BADAPPLE|全能打卡挑战,"",1,"2021-02-09 10:08:38.0",
795,【Excel】当我用Excel做出扫雷,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1sy4y1677E,930,11,"2020-11-21 18:48:54","03:08",0,野生技术协会|技术宅|扫雷|自制|经验分享|制作过程|EXCEL,"",1,"2021-02-09 10:08:40.0",
796,【周深 毛阿敏】相思 西游记后传+金陵十三钗 混剪,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1sZ4y1j7tH,717,7,"2020-04-05 09:58:57","05:12",2,周深|影视混剪|西游记后传|相思|混剪|毛阿敏|歌手|全能打卡挑战,"",1,"2021-02-09 10:08:40.0",
797,【边境内测】实机体验,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1Jy4y1n7of,330,8,"2021-01-28 23:47:52","05:29",1,网络游戏|太空|试玩|FPS|端游|边境,"",1,"2021-02-09 10:08:41.0",
798,【边境】一 只 萌 新 探 针,一只随缘阿婆主,438612988,https://www.bilibili.com/video/BV1zz4y1m7v6,201,1,"2021-01-31 20:28:23","27:30",1,太空|新人|FPS|娱乐|网络游戏|边境|新手,"",1,"2021-02-09 10:08:41.0",
799,java黑马就业班全套学习视频超完整(IDEA版)持续更新中,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1Tf4y1S7zj,103689,218,"2020-04-22 01:30:35","11024:07",1286,程序员|公开课|学习|视频教程|编程语言|入门教程|黑马|基础教程|JAVA教程|JAVA入门,"之前的Java[难过]青春如梦里面视频呢|直接加我网盘好友吧账号：gszzw2011  备注一下java资料，链接总是被吞|01，《Java编程学习第一季》：av35556299
02，《Java编程学习第二季》：av37316788
03，《Java编程学习第三季》：av37317551
04，《Java编程学习第四季》：av38308449
05，《JDBC编程和MySQL数据库》：av37325712
06，《Web前端第一季（HTML）》：av35875257
07，《Web前端第三季（JavaScript）》：av37383464
08，《Web前端第四季（JQuery）》：av38513367
09，《JavaWeb第一季基础（JSP和Servlet）》：av37398251
10，《JavaWeb第二季进阶》：av37398729
11，《3小时学会使用Maven构建项目》：av38517296
12，《SSH框架第一季 - Struts入门》：av38472605
13，《SSH框架第二季 - Hibernate入门》：av38476142
14，《SSM框架第一季 - Mybatis入门》：av38513367
15，《SSM框架第二季 - Spring入门》：av38516969
16，《Spring Boot快速入门》：av38356979
17，《手把手教你使用Cropper》：av38512574",1,"2021-02-09 10:08:43.0",
800,java黑马就业班全套学习视频超完整(IDEA版)之一,热心市民张李某某,374155320,https://www.bilibili.com/video/BV17A411q7JG,58124,10,"2020-05-31 00:33:59","8532:21",753,JAVA,"",1,"2021-02-09 10:08:44.0",
801,java黑马就业班全套学习视频超完整(IDEA版)之二,热心市民张李某某,374155320,https://www.bilibili.com/video/BV18C4y1a788,4201,7,"2020-06-17 00:27:09","6775:22",8,编程|程序员|JAVA|视频教程|学习|JAVAWEB|黑马|JAVA基础|JAVA入门|JAVA编程,"",1,"2021-02-09 10:08:45.0",
802,unity3d高清视频教程,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1Tp4y1y7eb,2841,5,"2020-04-15 12:37:17","19399:56",13,程序员|公开课|编程语言|UNITY|学习|UNITY3D|基础教程|UNITY教程|入门教程|线上课堂,"",1,"2021-02-09 10:08:46.0",
803,Unity基础初级入门,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1e54y197Yz,2578,2,"2020-04-14 18:53:31","1429:07",0,编程|自学|UNITY|游戏开发|基础教程|入门教程|基础|U3D,"",1,"2021-02-09 10:08:46.0",
804,unity之C#从入门到精通高级教程,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1R64y1T72M,492,0,"2020-04-14 18:11:20","1350:48",0,编程|程序员|UNITY|编程入门|游戏开发|编程教程|U3D|UNITY教程|线上课堂,"",1,"2021-02-09 10:08:47.0",
805,unity之C#从入门到精通数据结构与算法,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1nK411j7fT,376,0,"2020-04-14 12:04:33","292:29",0,编程|程序员|游戏视频|UNITY3D|学习|算法|游戏教程|基础|U3D|数据结构,"",1,"2021-02-09 10:08:48.0",
806,javaEE高级开发教程项目实战,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1BA411b7X6,458,0,"2020-04-15 00:23:45","13157:18",0,程序员|编程语言|JAVA|自学|基础教程|入门教程|基础|JAVA教程|JAVA开发,"",1,"2021-02-09 10:08:49.0",
807,"2019web前端开发教程HTML5+CSS3+JavaScript+Vue框架(上)",热心市民张李某某,374155320,https://www.bilibili.com/video/BV1av411z7x8,2233,1,"2020-05-30 22:55:02","6153:11",1,程序员|HTML|CSS|前端|HTML5|WEB|基础|JS|网站开发|WEB前端,"",1,"2021-02-09 10:08:50.0",
808,unity之C#从入门到精通初级教程,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1r54y1971w,624,1,"2020-04-14 18:20:37","607:12",2,编程|零基础|编程教程|入门|游戏开发|UNITY|U3D|入门教程|UNITY教程|线上课堂,"",1,"2021-02-09 10:08:50.0",
809,"2019web前端开发教程HTML5+CSS3+JavaScript+Vue框架(中)",热心市民张李某某,374155320,https://www.bilibili.com/video/BV1az4y1d7v3,782,3,"2020-05-31 11:49:17","5760:43",0,程序员|HTML|CSS|前端|JS|CSS3|HTML5|前端开发|ES6|WEB前端,"",1,"2021-02-09 10:08:51.0",
810,Java基础语法,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1Uz411B7Tn,388,0,"2020-04-14 18:11:23","5420:40",2,编程|程序员|入门|JAVA新手教学|线上课堂|JAVA学习|JAVA编程,"",1,"2021-02-09 10:08:52.0",
811,unity之C#从入门到精通中级教程,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1gT4y1V7LY,294,0,"2020-04-14 11:52:03","340:50",1,编程|学习|基础|视频课程,"",1,"2021-02-09 10:08:52.0",
812,单眼，靠近，调亮屏幕，感受#60帧 近距离的裸眼3D,热心市民张李某某,374155320,https://www.bilibili.com/video/BV1sf4y1q73Y,142,1,"2020-11-06 14:23:01","00:20",0,视频一投，火遍全球！|自制|3D|裸眼3D|小视频|视觉盛宴|60帧,"",1,"2021-02-09 10:08:53.0",
813,【千锋教育】web前端 1000集全套（学完可就业/持续更新~）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1Bb411v7w8,1042429,1359,"2019-03-11 09:00:49","16493:22",30754,编程|网页开发|视频教程|学习|web|前端,"第一部分：HTML+CSS网页设计

web职业规划&amp;前端基础 P1-P30 最基础的东西，学起来挺轻松的。 共30集 加百利
（+web前端入门教程 40集 P282-P321 注意后20集HTML5与CSS3 学完就入门了 主要是知识点讲解）王英俊
（上面）属于先系统学知识（下面）然后应用
（+css3页面布局案例+ P585-P635 共50集，实战应用，前10集木子姐，中间30集霞姐，后面6+4集分别是阿梅和王英俊。）
（+css基础+ P636-P651）每一集一个老师，都是特别笼统地讲，可以不看

第二部分：JS语言基础

+JS从入门到精通 P31-P169 共138集
+js基础 提升 进阶与飞机大战坦克 P172-P200 共28集
+JS案例实战 P201-P219 共18集
+Dom Ajax JQuery+ P220-P236 共16集
（+Javascript面向对象+ (P170、P171) P652-P661 注意前两集在括号里 共11集）

第三部分：框架

+框架课程视频 P237-P252 (应该是略讲几种框架的项目实战） 共16集
+网页实战(项目精讲?) P253-P281  共28集
（+web前端入门教程（40集）P282-P321
+GraphQL P322-P330 (是一种查询API的语言）共8集
+VUE服务器渲染+ P331-P356 共25集
（+Vue+ P694-P722   共28集）
+angular+ P357-P432    共75集
+node.js P433-P469 （+VUE.js ?） 共36集
+Touch实战+ P470-P516	共46集
+手机通讯录实战+ P517-P541	共24集
+混合开发+ P542-P554	共12集
+微信小程序+ P555-P584	共30集
+react+ P662-P693 共31集|第一部分：HTML+CSS网页设计
1:(1-30)	共30课时	web职业规划&amp;前端基础
2:(282-321)	共40课时	web前端入门教程
3:(585-635)	共51课时	css3页面布局案例、建议全程跟着课时敲代码第二部分：JS语言基础
4:  (31-169)	共139课时	js从入门到精通		
5: (172-200)	共 29课时	这是老师上课时所录制的视频，非常幽默，内容跟前面139课时内容大致重复，但是包含了一个飞机大战坦克的项目
				如果前面的课时没有跟着敲代码，或者云里雾里，这里建议巩固听完课时，顺便做下项目。

6: (201-219)	共 19课时	JS案例实战、建议全程跟着课时敲代码
7: (170-171)
   (652-661)	共 12课时	Javascript面向对象第三部分：框架，建议先学框架，再看实战案例
9: (357-432)	共76课时	angular
9:(433-469)	共37课时	node
10:(662-693)	共32课时	react
11:(694-722)	共25课时	Vue的使用	
12:(517-541)	共25课时	Vue的组件化
13:(331-356)	共26课时	Vue服务器渲染
14: (322-330)	共 9课时	GraphQL(是一种查询API的语言）
15:(555-584)	共30课时	微信小程序
16:(542-554)	共13课时	混合开发
17:(470-516)	共47课时	Touch实战
18:(253-281)	共28课时	网页实战

以下部分，每节课一位老师，讲概念的，可以不看
19:(220-236)	
20:(237-252)	
21:(636-651)
22:(722-877）大部分课程重复，可选择性观看
23:	878p以后为项目实战和前端面试课程！！
	实战：网易云项目，拉勾网项目，头条新闻项目，幸福西饼项目，
	面试：node.js,react vue jq is等，以及页面布局等等诸多前端常见问题！！|打卡，回头学成来还愿！目标：找到工作！",1,"2021-02-09 10:08:55.0",
814,【千锋教育】网络安全工程师 （共312集培训班全套）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1i7411G7vm,815336,2637,"2020-02-12 16:47:20","12219:22",46137,编程|渗透测试|黑客|线上课堂|学习,"xp激活码
正版密钥：
MRX3F-47B9T-2487J-KWKMF-RPWBY
HTXH6-2JJC4-CDB6C-X38B4-C3GF3
win2003激活码
序列号：
MPQ6X-3MCCF-47H9T-TKC2F-T69WM
FGJCG-8Q883-MQPRF-W8FDB-QPV3Y|自己整理的随堂笔记 可能有些粗糙 
https://1drv.ms/u/s!Aik5_ZizTTELkwYpHXpJYX7PiiZx
使用OneNote编辑，访问的是微软的外网，在国内需要翻蔷才能正常访问。|2020 年 7月19日被网络骗子骗了
从此下定决心要当一名黑客（专门搞骗子的，骗子就尼玛不是人）
今天20号开始打卡学习，加油，奥力给！
骗子你给老子等着，骗我的2000，以后让你加倍奉还！[doge][doge][doge]",1,"2021-02-09 10:08:56.0",
815,最新 Java全栈工程师 VIP就业班 全套（1100小时完结）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1zE41197bw,552555,989,"2019-10-09 11:19:17","65354:45",28750,计算机|编程|程序员|JAVA基础|Java全栈|数据结构,"以前是1000p，现在是1000h，以前是尚学堂，现在是尚硅谷，以后是不是会有尚天堂了[笑哭][大哭][大哭]|一天850个小时，一天就看完了，逻辑鬼才[doge]|老师讲课非常棒，就是课程比较长，适合长期计划的人，前期培养基础扎实了，实战个人觉得还要在工作中积累。
      15年前我开始从事编程工作，主要涉及的语言: c, c++, c#, java, Python等，数据库Oracle, mysql, db4o, sqlite,  还有一堆ide，操作系统windows和Linux,  目前在做语言基础知识方面的教学工作，也在B站推出了一些视频，感觉真实想通过视频学习的人还是不多，看热闹的占比高。
     给想从事编程工作的同学一点建议:  入门可以学习c语言，一般找工作中java市场遥遥领先;
数据库方面必须掌握一门，无论Oracle还是mysql，基本的调优要会;  计算机操作系统的原理还是要了解一些;  还有开源的第三方库或者说组建也要接触一些; 最后就是脚踏实地，多动手写代码调试，前期尽量多写代码，参与项目开发。",1,"2021-02-09 10:08:57.0",
816,【老男孩教育】Linux云计算运维工程师 900集就业班（完）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1xJ41197iY,357102,986,"2019-12-08 20:30:34","20242:12",13133,运维|Linux|学习|教育|互联网|线上课堂|web前端,"37课和38课放反了（先看p359-366再看p351-358）|楼主很强啊 居然可以拿到脱产班的  这个视频和我朋友去培训的一模一样[笑哭]|课代表第01
一。Linux系统学习原因?
Linux系统是全球服务器主流的操作系统Linux系统学习是进入互联网最简单道路。Linux系统可以部署现阶段所有程序服务
Linux系统职业发展方向具有多元化Linux系统将是未来互联网领域必备技能
二。谁用linux？
35.51分钟处
三。就业前景
37分
四。职业规划?
46分
end",1,"2021-02-09 10:08:57.0",
817,【宾夕法尼亚州立大学】Database Management Systems || 数据库管理系统 （机翻~中文）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1Ba4y157sH,213381,68,"2020-10-04 20:24:48","1783:55",47,计算机|YOUTUBE搬运|计算机科学|经验分享|数据结构|数据库,C++吗|老师越讲课越瘦|第一节课上课差评 讲完syllabus就下课才是好老师[doge],1,"2021-02-09 10:08:59.0",
818,【老男孩教育】Python全栈 900集就业班（完结）B站最全,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1aJ411H7Ej,217986,719,"2020-01-10 19:52:29","28508:35",4958,编程|科学|课程|学习|机器学习|线上课堂|PYTHON教程|PYTHON学习|PYTHON开发,"兄弟们，我找到了笔记和作业，有需要的私聊我。
另外点个赞，让更多人看到。[tv_doge]|太白老师课里讲的代码,数据类型图,博客等链接
数据类型图:https://www.processon.com/view/link/5e940f87f346fb4bdd661f1d
代码:https://gitee.com/old_boy_python_stack__22/teaching_plan
博客:https://www.cnblogs.com/jin-xin/p/9076242.html
没有看完视频,暂时就这些.遇到了,以后添加|又重新整理一下太白老师的课件,链接等
ProcessOn所有脑图:https://www.processon.com/u/586c6696e4b0dc8df7b37fed/profile
代码:https://gitee.com/old_boy_python_stack__22/teaching_plan
博客:https://www.cnblogs.com/jin-xin/p/9076242.html
因为使用ProcessOn必须注册,我的邀请链:https://www.processon.com/i/5e8d78230791292c97b2dd18,用我的我可以免费获得一个文件扩容,不用就算了",1,"2021-02-09 10:09:00.0",
819,【极客学院】web前端工程师 初级+中级+高级+资深+专家级（五部分完）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1sb411H7As,101204,130,"2019-03-22 08:00:26","5741:30",156,面试|编程|程序员|HTML|CSS|JAVASCRIPT|前端|HTML5|前端开发|WEB前端,"700多集，恐怖d(?д??)|从入门到入土?|噗，全看完大概算是入门了吧? 跟中级都搭不上边",1,"2021-02-09 10:09:00.0",
820,【尚学堂】Java全栈工程师 1000集全套 （框架/项目实战）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV15t41137Vh,201788,274,"2019-07-27 17:50:20","21211:50",3438,程序员|JAVAWEB|JAVA学习视频|JAVA新手教学,java的源代码与课件https://www.sxt.cn/Java_jQuery_in_action/History_Direction.html|看到后面前面的全忘光了，越看越慌[无语][无语]|提示一下子从400+mysql数据库开始 不要看有关log4的视频 顺序是乱的 完成封装之后再看log4日志！！！我就掉进去了这个坑才发现顺序不对！！,1,"2021-02-09 10:09:01.0",
821,【麻省理工学院】分布式系统 || Distributed Systems (中字幕)MIT2020年,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1rp4y1k7nL,76297,133,"2020-11-03 12:10:59","1615:52",61,计算机|编程|程序员|科学|技术宅|LINUX|IT|系统,这个教授是写出蠕虫病毒的那位吗？|收藏退出一气呵成[辣眼睛][doge][笑哭]|我都看这个了，还打字幕，看不起谁呢[doge],1,"2021-02-09 10:09:03.0",
822,数学建模美赛/国赛 算法顶级培训（完）,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV14b411v7dT,105640,71,"2019-03-08 16:05:30","2881:06",1184,编程|学习|视频教程,我是有了多大的胆子，才点开这个视频((???|||))|重点难点一笔带过，（估计自己也是不会），没用的概念扯一堆|好小声啊，就很难受,1,"2021-02-09 10:09:04.0",
823,【尚学堂.百战程序员】高淇 Python 400集 （完结） #新版,逆风微笑的代码狗,97139894,https://www.bilibili.com/video/BV1g441197MG,160114,287,"2019-08-22 17:30:33","4359:56",4271,编程|程序员|科学|PYTHON|课程|机器学习|PYTHON爬虫,"大学毕业于b站，高数线代宋老师，pythonjava高老师，妙哉，妙哉[大笑][大笑]|现在我来分享一个源码，几经波折总算成功，我称之为口吐芬芳代码

import turtle
t=turtle.Pen()
t.width(5)
t.color(&#34;red&#34;)
t.goto(0,80)
t.goto(55,80)
t.penup()
t.goto(0,43)
t.pendown()
t.goto(45,43) #打印“F ”

t.penup()
t.goto(70,43)
t.pendown()
t.goto(70,25)
t.right(90) #画笔向右偏转90度
t.circle(25,180) #画出半圆
t.goto(120,43)t.penup()
t.goto(180,43)
t.pendown()
t.left(60) #注意要抵消前面的偏转角度
t.circle(25,260)  #画出“C”

t.penup()
t.goto(215,80)
t.pendown()
t.goto(215,0)
t.penup()
t.goto(215,30)
t.pendown()
t.goto(255,50)
t.penup()
t.goto(215,30)
t.pendown()
t.goto(270,0) #画出“k”

t.hideturtle()
turtle.done()|这个视频的相关资料:
链接:https://pan.baidu.com/s/10Ig05hAEY2sGis8sHVhKrwxa0提取码:8l43",1,"2021-02-09 10:09:05.0",
